,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Age of House,Age of Renovation,Renovation Flag,Living Area to Lot Area Ratio,Total Bathrooms,Total Fireplaces,Garage Area per Car,Mas Vnr Area to Lot Area,Total Porch Area,SalePrice to Lot Area Ratio,Price per Square Foot
2733,50,RL,-0.36000137360967793,-0.4645353189180177,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,-0.9707711951446399,-1.6429497723671735,Gable,CompShg,BrkFace,Wd Sdng,None,-0.5660393675765791,TA,TA,BrkTil,TA,TA,No,LwQ,-0.4664641932680695,Unf,-0.2939182393505505,0.02259182197640405,-0.5721473652308912,GasA,Ex,N,FuseA,-0.920203141024686,0.03629046697396936,-0.10100493596546713,-0.691877317630334,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Mod,2.1621800494542995,TA,BuiltIn,0.15668599897498403,Unf,-1.0086480236149116,-1.199386594751631,TA,TA,Y,1.347539396905766,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,-1.3601182777036243,WD,Family,128000,0.9101796012287277,1.557212381152097,0.29937333830207496,-0.05052704257492867,-1.5287369730860825,1.0757760877503397,-0.9285125347946902,-0.40841615727591485,0.5075400968744435,-0.13928936927822927,-0.3116493017784479
2734,20,RL,0.3561821356125455,-0.29800981248253205,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,-0.772359801526825,0.8502507666499894,Gable,CompShg,MetalSd,MetalSd,None,-0.5660393675765791,TA,Gd,CBlock,TA,Gd,No,GLQ,0.35240051768560327,Unf,-0.2939182393505505,-0.6054437433683311,-0.35213921667327447,GasA,Ex,Y,SBrkr,-0.12137510387108312,1.3086958812411174,-0.10100493596546713,1.0057119337930136,1.084375647541021,-0.24922024328289993,2.5928494795997796,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Ex,0.9900175476107448,Typ,-0.9251433155072492,NA,Attchd,0.1701344559863413,Unf,-1.0086480236149116,-1.1296112490859849,TA,TA,Y,0.07320027792792996,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,8,-1.3601182777036243,WD,Normal,225000,0.7120694909177007,-0.9361603096401211,0.29937333830207496,0.6446595200736824,1.6600617913720719,-0.03370083485032747,-0.6851524614694585,-0.40841615727591485,-0.4999242617508392,0.5626317685098557,-0.288353533268691
2735,80,RL,0.8485582982028241,1.2111275895890565,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,-0.17712562067338028,-0.8758111449772772,Flat,Tar&Grv,Plywood,Plywood,None,-0.5660393675765791,Gd,Gd,CBlock,Gd,TA,Av,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.3138546928609189,-0.803496140002818,GasA,TA,Y,SBrkr,1.0602778712155563,0.6783298961913375,-0.10100493596546713,1.387570588250713,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,1.3844221849863885,-0.2072914450684739,Gd,0.9900175476107448,Typ,0.6185183669735254,Gd,Attchd,0.2104798270204131,Unf,0.3065894971646573,-0.18996992745528685,Gd,Gd,Y,3.896217634861438,2.7932605986300825,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,20.672486710062785,Gd,GdPrv,NA,-0.08942227838639759,8,-1.3601182777036243,WD,Alloca,274970,0.11773915998461955,0.7900207839852608,0.29937333830207496,-0.6181134398750965,-0.46580405160003097,-0.03370083485032747,-0.9122885299063414,-0.40841615727591485,3.999248867762069,-0.5830237230506957,0.11301096680596368
2736,70,RL,1.9675950313625483,1.2441280710473084,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,-1.433731113586208,-1.6429497723671735,Gable,CompShg,WdShing,Plywood,None,-0.5660393675765791,TA,TA,PConc,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.2569674133912871,-0.8601992710743687,GasA,Ex,Y,SBrkr,0.4528623030284717,0.7857255825331518,-0.10100493596546713,1.0076904760440897,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,1.3844221849863885,-0.2072914450684739,TA,0.9900175476107448,Typ,2.1621800494542995,Gd,2Types,0.12530626594848376,Unf,1.621827017944226,1.4985934376533439,TA,TA,P,-0.7420601522255925,-0.08201115539207136,-0.3588380041723937,-0.1031343162481333,2.9244720284053733,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,12,-1.3601182777036243,WD,Normal,235000,1.3724365252877908,1.557212381152097,0.29937333830207496,-0.7141815295250391,-0.46580405160003097,1.0757760877503397,-0.1173122903772513,-0.40841615727591485,0.24472330766784797,-0.7512789702121581,-0.13495399736640437
2737,75,RL,-0.44952431226245587,1.2250893317444707,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,-1.2022511543654242,0.27489679610756723,Gable,CompShg,BrkFace,Wd Sdng,None,-0.5660393675765791,TA,TA,BrkTil,TA,TA,No,Rec,-0.03837138191159176,Unf,-0.2939182393505505,1.9385553945136031,1.7798985116170316,GasA,Gd,Y,SBrkr,1.72639326321904,3.5033033847477575,-0.10100493596546713,4.298006239583748,-0.8215755505964664,-0.24922024328289993,2.5928494795997796,1.2346749066112308,2.592750156988211,-0.2072914450684739,Gd,0.35416673338464155,Typ,2.1621800494542995,Gd,Detchd,0.2709978835715208,Unf,0.3065894971646573,1.6893127158061094,TA,TA,Y,4.6719023159783815,0.48118640467412377,0.14016311221351685,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,12,-1.3601182777036243,WD,Normal,415000,1.1413080632582593,-0.36076661176499375,0.29937333830207496,0.02060139224945616,1.6600617913720719,1.0757760877503397,2.3649604575401115,-0.40841615727591485,3.836552760157986,-0.044528955386931794,-0.25825735073962025
2738,80,RL,0.3561821356125455,0.1943319858888466,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,-0.3093998830852569,-1.0675958018247513,Gable,CompShg,Plywood,Plywood,Stone,-0.02853758402840049,TA,TA,CBlock,TA,TA,Gd,ALQ,0.37215864744051763,Rec,6.589044425836452,-1.2721626587524157,1.6438109970453099,GasA,Ex,Y,SBrkr,1.0219953774222525,-0.7831853135907442,-0.10100493596546713,0.1193250053108927,-0.8215755505964664,3.8301949121299312,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Min2,0.6185183669735254,Fa,Attchd,0.2015141890128416,Fin,0.3065894971646573,0.2565922848048469,TA,TA,Y,2.843502710488443,3.045217401817591,1.8866670195642037,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,5,-1.3601182777036243,WD,Normal,182000,0.24981256685863756,0.9818186832769699,0.29937333830207496,-0.42919635924681887,0.5971288698860204,-0.03370083485032747,-0.13353629526560007,-0.13916459643536347,4.1744600605664655,-0.4584152900016336,-0.14452083352807332
2739,20,RL,0.44570507426532346,0.24116728457382694,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,-0.6400855391149485,0.8502507666499894,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.7329232759981859,TA,TA,Slab,NA,NA,NA,NA,-0.9713941758936586,NA,-0.2939182393505505,-1.2721626587524157,-2.384379434277651,GasA,Gd,Y,SBrkr,0.8382394072143952,-0.7831853135907442,-0.10100493596546713,-0.02313003676659101,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,Ex,Attchd,0.2911705690885567,RFn,0.3065894971646573,0.4473115629576123,TA,TA,Y,-0.7420601522255925,2.096674142758736,0.20253825176175566,-0.1031343162481333,5.920310050319951,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,-1.3601182777036243,WD,Normal,135000,0.5799960840436826,-0.9361603096401211,0.29937333830207496,-0.5164753248638484,-1.5287369730860825,-0.03370083485032747,0.19905580494554986,0.22234607430226683,2.441120760322967,-0.7954901194110021,-0.9530248337061596
2740,20,RL,-0.001909618998566195,0.047099068613569654,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,-0.540879842306041,0.7064122740143839,Hip,CompShg,MetalSd,MetalSd,Stone,0.3521928459848927,TA,TA,CBlock,TA,TA,Mn,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.1330315172236167,0.013028947427511983,GasA,Gd,Y,SBrkr,-0.26174424777986316,-0.7831853135907442,-0.10100493596546713,-0.8758817469804171,-0.8215755505964664,3.8301949121299312,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.18582432249959147,Unf,-1.0086480236149116,-0.8598132458454875,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,-1.3601182777036243,WD,Normal,137000,0.4809410288881691,-0.7923118851713392,0.29937333830207496,-0.7160621427388829,-0.46580405160003097,-1.1431777574509947,0.25583982205477057,0.10227936250309132,-1.1444511495670138,-0.6554609813476855,0.2589523907900913
2741,50,RL,0.22189772763337864,-0.07906431049990041,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,-0.5739484079090101,-0.5881341597060661,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5660393675765791,TA,TA,CBlock,TA,Fa,No,Rec,0.0033402253487829882,Unf,-0.2939182393505505,-0.020642510420516118,-0.12986294287279576,GasA,Gd,Y,SBrkr,0.14405018642915554,0.7086808510270677,-0.10100493596546713,0.7029949693783607,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,1.3844221849863885,-0.2072914450684739,TA,0.35416673338464155,Typ,-0.9251433155072492,NA,Attchd,0.18358291299769858,Unf,-1.0086480236149116,-0.6877007265368943,TA,TA,Y,0.6984971127058744,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,10,-1.3601182777036243,WD,Normal,136900,0.5139593806066736,0.5023239350476971,0.29937333830207496,0.10119606417747175,-0.46580405160003097,-1.1431777574509947,0.8561280029236753,-0.40841615727591485,-0.0055783963384334325,-0.551632625316324,-1.4805380409673048
2742,50,RL,0.22189772763337864,-0.07906431049990041,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,-0.6070169735119793,-1.499111279731568,Gable,CompShg,MetalSd,MetalSd,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,LwQ,0.056028571361887936,Unf,-0.2939182393505505,-0.06160135163865101,-0.1162541914156236,GasA,TA,Y,SBrkr,-0.23367041899810717,0.47988134534233284,-0.10100493596546713,0.21627357561362465,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,2.592750156988211,-0.2072914450684739,TA,0.35416673338464155,Typ,-0.9251433155072492,NA,Attchd,0.1813415034958057,Unf,-1.0086480236149116,-0.7807345207577555,Fa,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,-1.3601182777036243,WD,Normal,149900,0.5469777323251781,1.4133639566833154,0.29937333830207496,-0.1227148005424565,-0.46580405160003097,-1.1431777574509947,0.5316479051566998,-0.40841615727591485,-1.1444511495670138,-0.44655880018394334,-0.8770501343009462
2743,20,RL,-0.5838087202416228,-0.4731662140686374,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,-0.6400855391149485,-1.5470574439434366,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5660393675765791,TA,TA,PConc,Ex,Gd,Mn,LwQ,-0.5103711482789902,ALQ,2.9642539500979357,-0.7738300905984412,-0.16161669627286415,GasA,Fa,Y,FuseA,-0.029497118767154353,-0.7831853135907442,-0.10100493596546713,-0.6958344021324863,-0.8215755505964664,3.8301949121299312,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,Detchd,0.17910009399391283,Unf,-1.0086480236149116,-0.7667794516246262,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,9,-1.3601182777036243,WD,Normal,123500,0.5799960840436826,1.4613134315062426,0.29937333830207496,-0.036951205902751444,-0.46580405160003097,-1.1431777574509947,0.5803199198217461,-0.40841615727591485,-1.1444511495670138,-0.17716454467334847,-0.4277767528553278
2744,20,RL,0.31142066628615656,-0.23010497563574486,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,-0.5739484079090101,-1.4511651155196994,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5660393675765791,TA,TA,Slab,NA,NA,NA,NA,-0.9713941758936586,NA,-0.2939182393505505,-1.2721626587524157,-2.384379434277651,GasA,Gd,Y,SBrkr,-0.0907491088364402,-0.7831853135907442,-0.10100493596546713,-0.7433194161583142,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Min2,0.6185183669735254,Gd,None,-4.196131253700984,NA,-2.3238855443944804,-2.1994998826258887,NA,NA,N,-0.7420601522255925,-0.17093708592883902,2.60398112436895,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,-1.3601182777036243,WD,Normal,93000,0.5139593806066736,1.3654144818603882,0.29937333830207496,-0.4180995561005664,-1.5287369730860825,-0.03370083485032747,,-0.40841615727591485,0.2697534780684761,-0.7991401272165675,-1.201913412301722
2745,50,RL,-0.8971390055263455,-0.3252986721499325,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,-0.772359801526825,-1.6429497723671735,Gable,CompShg,MetalSd,MetalSd,None,-0.5660393675765791,TA,TA,CBlock,Fa,Fa,Mn,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.5709851960636546,-0.5471979875594088,GasA,Fa,Y,FuseA,-0.40211339168864324,0.2767634168262927,-0.10100493596546713,-0.08644338880102821,1.084375647541021,3.8301949121299312,-1.0247928895561034,-0.755202693152744,1.3844221849863885,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,TA,Detchd,0.18358291299769858,Unf,-1.0086480236149116,-0.8970267635338319,TA,TA,P,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,8,-1.3601182777036243,WD,Normal,91500,0.7120694909177007,1.557212381152097,0.29937333830207496,0.07698288415868004,0.5971288698860204,1.0757760877503397,0.12604778294798036,-0.40841615727591485,-1.1444511495670138,-0.7294274901762458,-1.8220411898732047
2746,20,RL,0.1323747889806007,0.13353494504845206,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,0.45117712578303365,0.035165975048224635,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,-0.09012633005996262,Gd,TA,CBlock,Gd,TA,No,GLQ,1.7903532942932592,Unf,-0.2939182393505505,-1.1811430116010049,0.5596471309572607,GasA,TA,Y,SBrkr,0.3533278191658822,-0.7831853135907442,-0.10100493596546713,-0.39905306447106187,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.9175348950675649,Typ,0.6185183669735254,TA,Attchd,0.2530666075563778,Unf,0.3065894971646573,-0.3248689290755356,TA,TA,Y,0.5639395659815066,-0.3191469701567851,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,5,-1.3601182777036243,WD,Normal,180000,-0.509609522666966,-0.12101923765035741,0.29937333830207496,-0.5824789303781435,0.5971288698860204,1.0757760877503397,-1.1475366007873986,-0.15982048835866414,0.05073948706297988,-0.42085323939262864,0.541413709778287
2747,60,RL,0.8037968288764352,0.2513212788686736,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,0.5834513881949103,0.22695063189569872,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.7329232759981859,Gd,TA,CBlock,Gd,TA,No,ALQ,0.23385173915611715,Unf,-0.2939182393505505,-0.5462809727199139,-0.41564672347341125,GasA,Ex,Y,SBrkr,0.39161031295918586,2.125836972972313,-0.10100493596546713,2.095888714135979,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,Ex,1.6258683618368481,Typ,0.6185183669735254,TA,Attchd,0.2620322455639493,RFn,0.3065894971646573,0.15425511116189958,TA,TA,Y,-0.7420601522255925,2.926649494435234,-0.3588380041723937,-0.1031343162481333,2.7104835982686177,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,11,-1.3601182777036243,WD,Abnorml,209000,-0.641682929540984,-0.3128171369420665,0.29937333830207496,0.24206759775145284,0.5971288698860204,-0.03370083485032747,-0.3120003490374366,0.21818537356626294,1.4399139442978417,-0.33143916988817423,-1.2351901711025595
2748,60,RL,0.44570507426532346,-0.07538348756801849,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,0.715725650606787,0.4666814529550413,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.13383274641844514,Gd,TA,PConc,Gd,TA,No,GLQ,-0.13716203068616353,Unf,-0.2939182393505505,-0.3687926607746627,-0.6220461205738558,GasA,Ex,Y,SBrkr,-0.2413269177567679,1.191961439565232,-0.10100493596546713,0.8137933354386258,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,0.9900175476107448,Typ,0.6185183669735254,TA,Attchd,0.2709978835715208,RFn,0.3065894971646573,-0.008554028724607523,TA,TA,Y,0.6984971127058744,0.4960073930969184,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,9,-1.3601182777036243,WD,Normal,215000,-0.7737563364150021,-0.5525645110567029,0.29937333830207496,0.146887891324319,0.5971288698860204,-0.03370083485032747,-0.5959204345835403,0.020149563868479256,0.5012825542742864,0.07434382922855262,-0.2741803032534797
2749,90,RL,0.1323747889806007,-0.13694207798052652,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,0.715725650606787,0.4187352887431728,Gable,CompShg,HdBoard,HdBoard,None,-0.5660393675765791,Gd,Gd,PConc,Gd,TA,Av,LwQ,-0.39840841300114227,GLQ,6.110075374393026,-1.2721626587524157,0.663980892128914,GasA,Gd,Y,SBrkr,0.7157354270758234,-0.7831853135907442,-0.10100493596546713,-0.11810006481824681,2.990326845678508,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,4.464738816859439,Gd,0.9900175476107448,Typ,-0.9251433155072492,NA,Attchd,0.2709978835715208,Unf,2.937064538723795,2.080054651533726,TA,TA,Y,1.5375029922813441,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,-1.3601182777036243,WD,Normal,224500,-0.7737563364150021,-0.5046150362337756,0.29937333830207496,-0.21063631806028332,1.6600617913720719,1.0757760877503397,-0.6851524614694585,-0.40841615727591485,0.6577211192782123,0.24764071997194592,1.0783589214908533
2750,60,RL,2.818062948563939,0.1085307340973921,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1.1125484378424169,1.0420354234974636,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.70417980309872,0.5823283833858809,GasA,Ex,Y,SBrkr,0.3788494816947513,0.5429179438473108,-0.10100493596546713,0.7445443566509601,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,-0.9251433155072492,NA,BuiltIn,0.2978947975942353,RFn,1.621827017944226,1.745132992338626,TA,TA,Y,-0.7420601522255925,-0.11165313223766059,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,-1.3601182777036243,New,Partial,229800,-1.1699765570370562,-1.12795820893183,-3.3403108161588375,-0.10905938277689788,0.5971288698860204,-1.1431777574509947,0.1693117959835774,-0.40841615727591485,-0.8941494455607324,-0.050255450664292906,0.03712170154955354
2751,20,RL,-0.2704784349569,-0.33761039023243417,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1.1125484378424169,0.994089259285595,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.10862250992906503,Unf,-0.2939182393505505,0.582362651957581,0.35551585909967814,GasA,Ex,Y,SBrkr,0.12363285640606025,-0.7831853135907442,-0.10100493596546713,-0.5771218670679166,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Gd,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.2978947975942353,RFn,0.3065894971646573,0.7403680147533251,TA,TA,Y,0.08903057754256147,0.1551246593726424,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,2,-1.3601182777036243,WD,Abnorml,183600,-1.1699765570370562,-1.0800087341089029,0.29937333830207496,-0.18859684997400383,-0.46580405160003097,-1.1431777574509947,0.7101119589285363,-0.40841615727591485,-0.1244717057414171,0.2295158787364336,0.956307452065944
2752,20,RL,-0.2704784349569,-0.348018234384652,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1.1456170034453859,1.0420354234974636,Gable,CompShg,VinylSd,VinylSd,Stone,-0.09572530697192282,Gd,TA,PConc,Gd,TA,Av,GLQ,0.5302236854798325,Unf,-0.2939182393505505,-0.10028470167800065,0.3351027319139199,GasA,Ex,Y,SBrkr,0.15425885144070317,-0.7831853135907442,-0.10100493596546713,-0.5533793600550025,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Gd,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.3001362070961282,RFn,0.3065894971646573,0.7403680147533251,TA,TA,Y,0.08903057754256147,0.09584070568146395,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,-1.3601182777036243,New,Partial,194000,-1.2029949087555607,-1.12795820893183,-3.3403108161588375,-0.15906334121392784,0.5971288698860204,-0.03370083485032747,0.7101119589285363,-0.03689099434387327,-0.14950187614204524,0.35852619437557187,1.1754016062428272
2753,20,RL,-0.2704784349569,-0.4297578884581678,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1.1456170034453859,1.0420354234974636,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,Gd,Av,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.6541189971654442,0.5324296280429164,GasA,Ex,Y,SBrkr,0.3431191541543345,-0.7831853135907442,-0.10100493596546713,-0.40696723347536656,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Gd,-0.2816840808414617,Typ,0.6185183669735254,Gd,Attchd,0.3001362070961282,RFn,0.3065894971646573,0.8799187060846169,TA,TA,Y,0.5876850154034539,0.11066169410425855,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,-1.3601182777036243,New,Partial,193879,-1.2029949087555607,-1.12795820893183,-3.3403108161588375,0.07183038711116654,-0.46580405160003097,-0.03370083485032747,0.953472032253768,-0.40841615727591485,0.250980850268005,0.5492121102128413,0.8890628692047354
2754,20,RL,0.7142738902236573,0.1348041943353079,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1.1125484378424169,1.0420354234974636,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.7777150912938674,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.9274872208827378,Unf,-0.2939182393505505,2.3549702802313077,1.2763747077016614,GasA,Ex,Y,SBrkr,1.1598123550781458,-0.7831853135907442,-0.10100493596546713,0.22616628686900547,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,-0.9251433155072492,NA,Attchd,0.2978947975942353,RFn,1.621827017944226,1.8242117174263581,TA,TA,Y,0.3977214200278758,0.169945647795437,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,-1.3601182777036243,New,Partial,221500,-1.1699765570370562,-1.12795820893183,-3.3403108161588375,-0.3389835010407473,-0.46580405160003097,-1.1431777574509947,0.26124782368421984,0.29287487284379954,0.1258299982648643,-0.13694791951861768,0.49658887387665757
